mois_mutation;code_departement;nom_commune;valeur_fonciere;croissance
01/01/2017;91;91Fontenay-le-Vicomte;93562;0
01/01/2017;91;91Fontenay-lÃ¨s-Briis;135000;0
01/01/2017;91;91Forges-les-Bains;558000;0
01/01/2017;91;91Gif-sur-Yvette;5006423;0
01/01/2017;91;91Gometz-la-Ville;1334500;0
01/01/2017;91;91Gometz-le-ChÃ¢tel;2261500;0
01/01/2017;91;91Grigny;305000;0
01/01/2017;91;91Guillerval;300000;0
01/01/2017;91;91Igny;3243110;0
01/01/2017;91;91Itteville;3334600;0
01/01/2017;91;91Janville-sur-Juine;964700;0
01/01/2017;91;91Janvry;253400;0
01/01/2017;91;91Juvisy-sur-Orge;9835950;0
01/01/2017;91;91La FertÃ©-Alais;977000;0
01/01/2017;91;91La ForÃªt-le-Roi;194000;0
01/01/2017;91;91La Norville;1252000;0
01/01/2017;91;91La Ville-du-Bois;352000;0
01/01/2017;91;91Lardy;2043827;0
01/01/2017;91;91Le Coudray-Montceaux;617000;0
01/01/2017;91;91Le MÃ©rÃ©villois;1543000;0
01/01/2017;91;91Le Plessis-PÃ¢tÃ©;662000;0
01/01/2017;91;91Le Val-Saint-Germain;279500;0
01/01/2017;91;91Les MoliÃ¨res;300000;0
01/01/2017;91;91Les Ulis;2402710;0
01/01/2017;91;91Leudeville;807000;0
01/01/2017;91;91Leuville-sur-Orge;954000;0
01/01/2017;91;91Limours;2549100;0
01/01/2017;91;91Linas;1529700;0
01/01/2017;91;91Lisses;1532500;0
01/01/2017;91;91Longjumeau;3749425;0
01/01/2017;91;91Longpont-sur-Orge;1916800;0
01/01/2017;91;91Maisse;2195000;0
01/01/2017;91;91Marcoussis;3038560;0
01/01/2017;91;91Marolles-en-Hurepoix;1056960;0
01/01/2017;91;91Massy;10054068;0
01/01/2017;91;91Mennecy;5128800;0
01/01/2017;91;91Mespuits;225000;0
01/01/2017;91;91Milly-la-ForÃªt;1444300;0
01/01/2017;91;91Mondeville;273080;0
01/01/2017;91;91Monnerville;416000;0
01/01/2017;91;91Montgeron;8981980;0
01/01/2017;91;91MontlhÃ©ry;3626000;0
01/01/2017;91;91Morangis;3400000;0
01/01/2017;91;91Morigny-Champigny;1234300;0
01/01/2017;91;91Morsang-sur-Orge;4224985;0
01/01/2017;91;91Morsang-sur-Seine;1180000;0
01/01/2017;91;91Nozay;160950;0
01/01/2017;91;91Ollainville;5134000;0
01/01/2017;91;91Ormoy;205000;0
01/01/2017;91;91Ormoy-la-RiviÃ¨re;510000;0
01/01/2017;91;91Orsay;5587800;0
01/01/2017;91;91Orveau;330000;0
01/01/2017;91;91Palaiseau;7620410;0
01/01/2017;91;91Paray-Vieille-Poste;1803000;0
01/01/2017;91;91Pussay;428000;0
01/01/2017;91;91Quincy-sous-SÃ©nart;4326790;0
01/01/2017;91;91Ris-Orangis;3791400;0
01/01/2017;91;91Roinville;305000;0
01/01/2017;91;91Saclas;240000;0
01/01/2017;91;91Saclay;1279850;0
01/01/2017;91;91Saint-ChÃ©ron;418000;0
01/01/2017;91;91Saint-Cyr-sous-Dourdan;877000;0
01/01/2017;91;91Saint-Escobille;128000;0
01/01/2017;91;91Saint-Germain-lÃ¨s-Arpajon;3375904;0
01/01/2017;91;91Saint-Germain-lÃ¨s-Corbeil;3056800;0
01/01/2017;91;91Saint-Hilaire;500000;0
01/01/2017;91;91Saint-Maurice-Montcouronne;646500;0
01/01/2017;91;91Saint-Michel-sur-Orge;1588670;0
01/01/2017;91;91Saint-Pierre-du-Perray;4032850;0
01/01/2017;91;91Saint-Vrain;335500;0
01/01/2017;91;91Saint-Yon;300000;0
01/01/2017;91;91Sainte-GeneviÃ¨ve-des-Bois;7045030;0
01/01/2017;91;91Saintry-sur-Seine;1941000;0
01/01/2017;91;91Saulx-les-Chartreux;2629100;0
01/01/2017;91;91Savigny-sur-Orge;9138630;0
01/01/2017;91;91Sermaise;450000;0
01/01/2017;91;91Soisy-sur-Seine;4197000;0
01/01/2017;91;91Soisy-sur-Ã‰cole;2811650;0
01/01/2017;91;91Tigery;963000;0
01/01/2017;91;91Varennes-Jarcy;370000;0
01/01/2017;91;91Vaugrigneuse;140000;0
01/01/2017;91;91Vauhallan;1911522.38;0
01/01/2017;91;91Vayres-sur-Essonne;210000;0
01/01/2017;91;91VerriÃ¨res-le-Buisson;4052150;0
01/01/2017;91;91Videlles;307200;0
01/01/2017;91;91Vigneux-sur-Seine;3896972.08;0
01/01/2017;91;91VillabÃ©;514000;0
01/01/2017;91;91Villebon-sur-Yvette;3416990;0
01/01/2017;91;91Villeconin;466000;0
01/01/2017;91;91Villejust;310000;0
01/01/2017;91;91Villemoisson-sur-Orge;1568730;0
01/01/2017;91;91Villiers-sur-Orge;568500;0
01/01/2017;91;91Viry-ChÃ¢tillon;4833165;0
01/01/2017;91;91Wissous;2549850;0
01/01/2017;91;91Yerres;9379075;0
01/01/2017;91;91Ã‰gly;1156000;0
01/01/2017;91;91Ã‰pinay-sous-SÃ©nart;1016320;0
01/01/2017;91;91Ã‰pinay-sur-Orge;957520;0
01/01/2017;91;91Ã‰tampes;4445442;0
01/01/2017;91;91Ã‰tiolles;2018970;0
01/01/2017;91;91Ã‰trÃ©chy;2878640;0
01/01/2017;91;91Ã‰vry-Courcouronnes;5575484;0
01/01/2017;92;92Antony;20396811;0
01/01/2017;92;92AsniÃ¨res-sur-Seine;47958157.34;0
01/01/2017;92;92Bagneux;5893300;0
01/01/2017;92;92Bois-Colombes;18663282;0
01/01/2017;92;92Boulogne-Billancourt;62688193;0
01/01/2017;92;92Bourg-la-Reine;6226512;0
01/01/2017;92;92Chaville;8821630;0
01/01/2017;92;92ChÃ¢tenay-Malabry;12192121;0
01/01/2017;92;92ChÃ¢tillon;17675231.03;0
01/01/2017;92;92Clamart;18434556;0
01/01/2017;92;92Clichy;13200556;0
01/01/2017;92;92Colombes;23543099.23;0
01/01/2017;92;92Courbevoie;31766025;0
01/01/2017;92;92Fontenay-aux-Roses;2542160;0
01/01/2017;92;92Garches;12940766;0
01/01/2017;92;92Gennevilliers;5620986;0
01/01/2017;92;92Issy-les-Moulineaux;27919077;0
01/01/2017;92;92La Garenne-Colombes;14191471;0
01/01/2017;92;92Le Plessis-Robinson;10013780;0
01/01/2017;92;92Levallois-Perret;34983325;0
01/01/2017;92;92Malakoff;10262300;0
01/01/2017;92;92Meudon;16328906.3;0
01/01/2017;92;92Montrouge;23640884.79;0
01/01/2017;92;92Nanterre;10197682;0
01/01/2017;92;92Neuilly-sur-Seine;37253768.6;0
01/01/2017;92;92Puteaux;12682925;0
01/01/2017;92;92Rueil-Malmaison;24120985;0
01/01/2017;92;92Saint-Cloud;17892061;0
01/01/2017;92;92Sceaux;9168265;0
01/01/2017;92;92Suresnes;23920662.65;0
01/01/2017;92;92SÃ¨vres;12551705;0
01/01/2017;92;92Vanves;12155807;0
01/01/2017;92;92Vaucresson;6555990;0
01/01/2017;92;92Ville-d'Avray;3088110;0
01/01/2017;92;92Villeneuve-la-Garenne;1410000;0
01/01/2017;93;93Aubervilliers;14339844;0
01/01/2017;93;93Aulnay-sous-Bois;11918311;0
01/01/2017;93;93Bagnolet;4765074;0
01/01/2017;93;93Bobigny;1894500;0
01/01/2017;93;93Bondy;6319800;0
01/01/2017;93;93Clichy-sous-Bois;2089115;0
01/01/2017;93;93Coubron;1162190;0
01/01/2017;93;93Drancy;7709900;0
01/01/2017;93;93Dugny;3225000;0
01/01/2017;93;93Gagny;11601500;0
01/01/2017;93;93Gournay-sur-Marne;2304120;0
01/01/2017;93;93L'ÃŽle-Saint-Denis;532000;0
01/01/2017;93;93La Courneuve;4582300;0
01/01/2017;93;93Le Blanc-Mesnil;9450571.28;0
01/01/2017;93;93Le Bourget;1479500;0
01/01/2017;93;93Le PrÃ©-Saint-Gervais;4551700;0
01/01/2017;93;93Le Raincy;4763250;0
01/01/2017;93;93Les Lilas;5892598;0
01/01/2017;93;93Les Pavillons-sous-Bois;2084150;0
01/01/2017;93;93Livry-Gargan;6642196;0
01/01/2017;93;93Montfermeil;4665362.72;0
01/01/2017;93;93Montreuil;38732718;0
01/01/2017;93;93Neuilly-Plaisance;6212560;0
01/01/2017;93;93Neuilly-sur-Marne;7905500;0
01/01/2017;93;93Noisy-le-Grand;22094769.47;0
01/01/2017;93;93Noisy-le-Sec;11988500;0
01/01/2017;93;93Pantin;28323909;0
01/01/2017;93;93Pierrefitte-sur-Seine;6716300;0
01/01/2017;93;93Romainville;7376713;0
01/01/2017;93;93Rosny-sous-Bois;9710408;0
01/01/2017;93;93Saint-Denis;16046393;0
01/01/2017;93;93Saint-Ouen-sur-Seine;11990238;0
01/01/2017;93;93Sevran;3807794.26;0
01/01/2017;93;93Stains;3980900;0
01/01/2017;93;93Tremblay-en-France;5466572.03;0
01/01/2017;93;93Vaujours;1864100;0
01/01/2017;93;93Villemomble;8654740;0
01/01/2017;93;93Villepinte;7035135;0
01/01/2017;93;93Villetaneuse;301924;0
01/01/2017;93;93Ã‰pinay-sur-Seine;6228150;0
01/01/2017;94;94Ablon-sur-Seine;1118900;0
01/01/2017;94;94Alfortville;12527580;0
01/01/2017;94;94Arcueil;6732000;0
01/01/2017;94;94Boissy-Saint-LÃ©ger;2935110;0
01/01/2017;94;94Bonneuil-sur-Marne;715242.99;0
01/01/2017;94;94Bry-sur-Marne;12673200;0
01/01/2017;94;94Cachan;7210540;0
01/01/2017;94;94Champigny-sur-Marne;15257502.3;0
01/01/2017;94;94Charenton-le-Pont;15498300;0
01/01/2017;94;94ChenneviÃ¨res-sur-Marne;4133267;0
01/01/2017;94;94Chevilly-Larue;2595900;0
01/01/2017;94;94Choisy-le-Roi;10139546;0
01/01/2017;94;94CrÃ©teil;18667911;0
01/01/2017;94;94Fontenay-sous-Bois;17015854;0
01/01/2017;94;94Fresnes;4323914;0
01/01/2017;94;94Gentilly;3100200;0
01/01/2017;94;94Ivry-sur-Seine;10889132;0
01/01/2017;94;94Joinville-le-Pont;10207133;0
01/01/2017;94;94L'HaÃ¿-les-Roses;7494911.73;0
01/01/2017;94;94La Queue-en-Brie;3940950;0
01/01/2017;94;94Le Kremlin-BicÃªtre;5493793.05;0
01/01/2017;94;94Le Perreux-sur-Marne;15346455;0
01/01/2017;94;94Le Plessis-TrÃ©vise;5107950;0
01/01/2017;94;94Limeil-BrÃ©vannes;5183050;0
01/01/2017;94;94Maisons-Alfort;20216462;0
01/01/2017;94;94Mandres-les-Roses;155000;0
01/01/2017;94;94Marolles-en-Brie;1733500;0
01/01/2017;94;94Nogent-sur-Marne;17668960;0
01/01/2017;94;94Noiseau;602000;0
01/01/2017;94;94Orly;3599525;0
01/01/2017;94;94Ormesson-sur-Marne;4922000;0
01/01/2017;94;94PÃ©rigny;547000;0
01/01/2017;94;94Rungis;742500;0
01/01/2017;94;94Saint-MandÃ©;15372480;0
01/01/2017;94;94Saint-Maur-des-FossÃ©s;47378730;0
01/01/2017;94;94Saint-Maurice;3901220;0
01/01/2017;94;94Santeny;1007000;0
01/01/2017;94;94Sucy-en-Brie;6837222;0
01/01/2017;94;94Thiais;10575937.6;0
01/01/2017;94;94Valenton;1212001.06;0
01/01/2017;94;94Villecresnes;4228008;0
01/01/2017;94;94Villejuif;10924244;0
01/01/2017;94;94Villeneuve-Saint-Georges;7858920;0
01/01/2017;94;94Villeneuve-le-Roi;5013160;0
01/01/2017;94;94Villiers-sur-Marne;10495660;0
01/01/2017;94;94Vincennes;29623995;0
01/01/2017;94;94Vitry-sur-Seine;15851526.28;0
01/01/2017;95;95Ableiges;1130850;0
01/01/2017;95;95Andilly;811500;0
01/01/2017;95;95Argenteuil;14789959.73;0
01/01/2017;95;95Arnouville;3544000;0
01/01/2017;95;95Arronville;75000;0
01/01/2017;95;95AsniÃ¨res-sur-Oise;404000;0
01/01/2017;95;95Attainville;877756.31;0
01/01/2017;95;95Auvers-sur-Oise;1552847;0
01/01/2017;95;95Avernes;942000;0
01/01/2017;95;95Baillet-en-France;728000;0
01/01/2017;95;95Beauchamp;4402200;0
01/01/2017;95;95Beaumont-sur-Oise;2290000;0
01/01/2017;95;95Bellefontaine;200000;0
01/01/2017;95;95Belloy-en-France;514000;0
01/01/2017;95;95Bernes-sur-Oise;717000;0
01/01/2017;95;95Bessancourt;7052500;0
01/01/2017;95;95Bezons;8902748;0
01/01/2017;95;95Boissy-l'Aillerie;647500;0
01/01/2017;95;95BouffÃ©mont;810280;0
01/01/2017;95;95Bouqueval;230000;0
01/01/2017;95;95BruyÃ¨res-sur-Oise;982900;0
01/01/2017;95;95BÃ©themont-la-ForÃªt;715000;0
01/01/2017;95;95Cergy;10473619.8;0
01/01/2017;95;95Champagne-sur-Oise;2157650;0
01/01/2017;95;95Chars;523000;0
01/01/2017;95;95Chaumontel;410000;0
01/01/2017;95;95Chaussy;340000;0
01/01/2017;95;95Chauvry;888000;0
01/01/2017;95;95Cormeilles-en-Parisis;7407400;0
01/01/2017;95;95Courdimanche;1744500;0
01/01/2017;95;95Deuil-la-Barre;7742000;0
01/01/2017;95;95Domont;3711700;0
01/01/2017;95;95Eaubonne;6447900;0
01/01/2017;95;95Enghien-les-Bains;6829590;0
01/01/2017;95;95Ennery;1069000;0
01/01/2017;95;95Ermont;7721650;0
01/01/2017;95;95Fontenay-en-Parisis;725000;0
01/01/2017;95;95Fosses;2185021;0
01/01/2017;95;95Franconville;8538317.06;0
01/01/2017;95;95Frouville;614000;0
01/01/2017;95;95FrÃ©mainville;373500;0
01/01/2017;95;95FrÃ©pillon;1349000;0
01/01/2017;95;95Garges-lÃ¨s-Gonesse;2027777.81;0
01/01/2017;95;95Genainville;575000;0
01/01/2017;95;95Gonesse;2979700;0
01/01/2017;95;95Goussainville;3722850;0
01/01/2017;95;95Grisy-les-PlÃ¢tres;630000;0
01/01/2017;95;95Groslay;1406500;0
01/01/2017;95;95Haute-Isle;220000;0
01/01/2017;95;95Herblay-sur-Seine;7256180;0
01/01/2017;95;95HÃ©rouville-en-Vexin;339800;0
01/01/2017;95;95Jouy-le-Moutier;2759600;0
01/01/2017;95;95L'Isle-Adam;7774800;0
01/01/2017;95;95La Chapelle-en-Vexin;217000;0
01/01/2017;95;95La Frette-sur-Seine;2439437;0
01/01/2017;95;95La Roche-Guyon;967000;0
01/01/2017;95;95Le Heaulme;519100;0
01/01/2017;95;95Le Mesnil-Aubry;204000;0
01/01/2017;95;95Le Plessis-Bouchard;3587368;0
01/01/2017;95;95Le Thillay;1087000;0
01/01/2017;95;95Livilliers;142500;0
01/01/2017;95;95Longuesse;530000;0
01/01/2017;95;95Louvres;2072000;0
01/01/2017;95;95Luzarches;1058000;0
01/01/2017;95;95Magny-en-Vexin;558500;0
01/01/2017;95;95Margency;617000;0
01/01/2017;95;95Marines;1803548;0
01/01/2017;95;95Marly-la-Ville;587000;0
01/01/2017;95;95Menucourt;1458650;0
01/01/2017;95;95Montgeroult;390000;0
01/01/2017;95;95Montigny-lÃ¨s-Cormeilles;3506245;0
01/01/2017;95;95Montlignon;280000;0
01/01/2017;95;95Montmagny;3087630;0
01/01/2017;95;95Montmorency;11681150;0
01/01/2017;95;95Montsoult;867000;0
01/01/2017;95;95Mours;355000;0
01/01/2017;95;95MÃ©riel;2538000;0
01/01/2017;95;95MÃ©ry-sur-Oise;3223000;0
01/01/2017;95;95Nesles-la-VallÃ©e;1607420;0
01/01/2017;95;95Neuville-sur-Oise;108000;0
01/01/2017;95;95Nucourt;285000;0
01/01/2017;95;95Omerville;120000;0
01/01/2017;95;95Osny;3609750;0
01/01/2017;95;95Parmain;558000;0
01/01/2017;95;95Persan;1194000;0
01/01/2017;95;95Pierrelaye;2819000;0
01/01/2017;95;95Pontoise;9125556;0
01/01/2017;95;95Presles;3955980;0
01/01/2017;95;95Puiseux-Pontoise;230000;0
01/01/2017;95;95Puiseux-en-France;1684000;0
01/01/2017;95;95Roissy-en-France;315000;0
01/01/2017;95;95Ronquerolles;208000;0
01/01/2017;95;95Sagy;154900;0
01/01/2017;95;95Saint-Brice-sous-ForÃªt;3041100;0
01/01/2017;95;95Saint-Clair-sur-Epte;444900;0
01/01/2017;95;95Saint-Cyr-en-Arthies;746000;0
01/01/2017;95;95Saint-Gervais;120000;0
01/01/2017;95;95Saint-Gratien;3608225;0
01/01/2017;95;95Saint-Leu-la-ForÃªt;4698400;0
01/01/2017;95;95Saint-Martin-du-Tertre;694000;0
01/01/2017;95;95Saint-Ouen-l'AumÃ´ne;6256062.5;0
01/01/2017;95;95Saint-Prix;2422000;0
01/01/2017;95;95Saint-Witz;1431000;0
01/01/2017;95;95Sannois;5442210;0
01/01/2017;95;95Santeuil;484000;0
01/01/2017;95;95Sarcelles;3617467.81;0
01/01/2017;95;95Seraincourt;319000;0
01/01/2017;95;95Soisy-sous-Montmorency;3916230;0
01/01/2017;95;95Survilliers;847045;0
01/01/2017;95;95Taverny;8101300;0
01/01/2017;95;95Us;257000;0
01/01/2017;95;95Vallangoujard;320000;0
01/01/2017;95;95Valmondois;90750;0
01/01/2017;95;95VaurÃ©al;2086030;0
01/01/2017;95;95Viarmes;1684000;0
01/01/2017;95;95Vienne-en-Arthies;232000;0
01/01/2017;95;95Vigny;368000;0
01/01/2017;95;95Villeron;2128380;0
01/01/2017;95;95Villiers-Adam;1620000;0
01/01/2017;95;95Villiers-le-Bel;1583500;0
01/01/2017;95;95VÃ©mars;828000;0
01/01/2017;95;95VÃ©theuil;129000;0
01/01/2017;95;95Ã‰couen;1689500;0
01/01/2017;95;95Ã‰ragny;5104296;0
01/01/2017;95;95Ã‰zanville;1876900;0
01/02/2017;75;75Paris 10e Arrondissement;61003415;0.304746993
01/02/2017;75;75Paris 11e Arrondissement;71332844;-0.201019106
01/02/2017;75;75Paris 12e Arrondissement;61166801.44;0.191196663
01/02/2017;75;75Paris 13e Arrondissement;53762794.2;0.045886492
01/02/2017;75;75Paris 14e Arrondissement;72476752;0.254659604
01/02/2017;75;75Paris 15e Arrondissement;130297555;-0.228519066
01/02/2017;75;75Paris 16e Arrondissement;98801819.1;-0.003423606
01/02/2017;75;75Paris 17e Arrondissement;76224852;-0.072041437
01/02/2017;75;75Paris 18e Arrondissement;118964255.6;-0.017119613
01/02/2017;75;75Paris 19e Arrondissement;51271053.19;0.120347038
01/02/2017;75;75Paris 1er Arrondissement;13187580;0.466494406
01/02/2017;75;75Paris 20e Arrondissement;65036399;0.010771812
01/02/2017;75;75Paris 2e Arrondissement;21533939;0.447521159
01/02/2017;75;75Paris 3e Arrondissement;29487162;0.195076976
01/02/2017;75;75Paris 4e Arrondissement;19939781;0.129723034
01/02/2017;75;75Paris 5e Arrondissement;27818568;-0.037102336
01/02/2017;75;75Paris 6e Arrondissement;34483508;0.087104977
01/02/2017;75;75Paris 7e Arrondissement;31495776.5;-0.135836337
01/02/2017;75;75Paris 8e Arrondissement;25599091;0.38777841
01/02/2017;75;75Paris 9e Arrondissement;35850067.2;-0.005627991
01/02/2017;77;77Annet-sur-Marne;1328150;0.097100611
01/02/2017;77;77Arbonne-la-ForÃªt;218000;-0.742011834
01/02/2017;77;77ArmentiÃ¨res-en-Brie;660000;0
01/02/2017;77;77Aubepierre-Ozouer-le-Repos;290000;-0.121212121
01/02/2017;77;77Avon;3567500;-0.19270673
01/02/2017;77;77Bagneaux-sur-Loing;70000;-0.904891304
01/02/2017;77;77Bailly-Romainvilliers;4562562.8;-0.244699469
01/02/2017;77;77Barbizon;1174200;0
01/02/2017;77;77Bassevelle;222000;1.611764706
01/02/2017;77;77Beauchery-Saint-Martin;120000;-0.076923077
01/02/2017;77;77Beautheil-Saints;591000;0.4775
01/02/2017;77;77Bernay-Vilbert;241000;0
01/02/2017;77;77Beton-Bazoches;454000;-0.4325
01/02/2017;77;77Blandy;389000;0
01/02/2017;77;77Blennes;171000;0.9
01/02/2017;77;77Bois-le-Roi;1803000;-0.574966643
01/02/2017;77;77Boissise-la-Bertrand;740319;0.100846097
01/02/2017;77;77Boissise-le-Roi;2121800;0.647936002
01/02/2017;77;77Boissy-le-ChÃ¢tel;884400;3.02
01/02/2017;77;77Boitron;240000;0
01/02/2017;77;77Bougligny;167000;0
01/02/2017;77;77Boulancourt;152000;0
01/02/2017;77;77Bouleurs;490000;0
01/02/2017;77;77Bourron-Marlotte;1712362;1.830350413
01/02/2017;77;77Boutigny;1612000;0.628282828
01/02/2017;77;77Bransles;130000;0
01/02/2017;77;77Brie-Comte-Robert;2460585;-0.433632179
01/02/2017;77;77Brou-sur-Chantereine;442010;-0.456809998
01/02/2017;77;77Bussy-Saint-Georges;9102634.6;0.025417889
01/02/2017;77;77Bussy-Saint-Martin;1309200;0
01/02/2017;77;77Buthiers;1058860;0
01/02/2017;77;77Cannes-Ã‰cluse;324000;5.352941176
01/02/2017;77;77Cerneux;195000;0
01/02/2017;77;77Cesson;3603700;0.293921224
01/02/2017;77;77Chailly-en-BiÃ¨re;1005000;-0.127604167
01/02/2017;77;77Chailly-en-Brie;762000;0.836144578
01/02/2017;77;77Chalautre-la-Grande;260000;0
01/02/2017;77;77Chalifert;190000;-0.825409369
01/02/2017;77;77Chalmaison;258000;0
01/02/2017;77;77Chambry;295000;0
01/02/2017;77;77Chamigny;843600;-0.322409639
01/02/2017;77;77Champagne-sur-Seine;820960;-0.017990431
01/02/2017;77;77Champdeuil;245000;0.633333333
01/02/2017;77;77Champeaux;233000;0
01/02/2017;77;77Champs-sur-Marne;4198330.45;-0.382344279
01/02/2017;77;77Chanteloup-en-Brie;934000;-0.512205312
01/02/2017;77;77Charny;354000;1
01/02/2017;77;77Chartrettes;1242500;0
01/02/2017;77;77Chauconin-Neufmontiers;371000;0.478087649
01/02/2017;77;77Chauffry;175000;0
01/02/2017;77;77Chaumes-en-Brie;731000;-0.639724002
01/02/2017;77;77Chelles;10636764;-0.309496084
01/02/2017;77;77Chenoise-Cucharmoy;340000;-0.578947368
01/02/2017;77;77Chessy;2888680;0.607322502
01/02/2017;77;77Chevru;220000;-0.153846154
01/02/2017;77;77Chevry-Cossigny;340000;-0.731076485
01/02/2017;77;77Choisy-en-Brie;620000;0
01/02/2017;77;77ChÃ¢teau-Landon;140000;-0.745916515
01/02/2017;77;77ChÃ¢tenay-sur-Seine;348000;1.503597122
01/02/2017;77;77ChÃ¢tres;338000;0.536363636
01/02/2017;77;77Citry;113500;-0.092
01/02/2017;77;77Claye-Souilly;5002153;0.362427618
01/02/2017;77;77CollÃ©gien;541000;-0.422064118
01/02/2017;77;77Combs-la-Ville;3195100;-0.399225316
01/02/2017;77;77Conches-sur-Gondoire;341000;-0.764095469
01/02/2017;77;77CondÃ©-Sainte-Libiaire;1611200;3.738823529
01/02/2017;77;77Congis-sur-ThÃ©rouanne;280000;0.794871795
01/02/2017;77;77Coubert;671730;0
01/02/2017;77;77Couilly-Pont-aux-Dames;2395900;-0.274321541
01/02/2017;77;77Coulommes;237000;0
01/02/2017;77;77Coulommiers;2009400;0.64974015
01/02/2017;77;77Coupvray;3635000;1.175995211
01/02/2017;77;77Courtry;2573700;1.837596472
01/02/2017;77;77Crisenoy;285000;0
01/02/2017;77;77Croissy-Beaubourg;274000;-0.194117647
01/02/2017;77;77Crouy-sur-Ourcq;230000;0
01/02/2017;77;77CrÃ©cy-la-Chapelle;334000;-0.762446657
01/02/2017;77;77CrÃ©gy-lÃ¨s-Meaux;1597000;3.083354641
01/02/2017;77;77CÃ©ly;696000;0.775510204
01/02/2017;77;77Dammarie-les-Lys;4092735;0.712943121
01/02/2017;77;77Dammartin-en-GoÃ«le;3106000;1.721577218
01/02/2017;77;77Dammartin-sur-Tigeaux;217000;-0.775524982
01/02/2017;77;77Dampmart;787620;-0.461397486
01/02/2017;77;77Darvault;287500;1.791262136
01/02/2017;77;77Donnemarie-Dontilly;1088000;0.351552795
01/02/2017;77;77Dormelles;988000;0.360881543
01/02/2017;77;77Doue;610000;2.05
01/02/2017;77;77Esbly;3006660;0.116057906
01/02/2017;77;77Esmans;131000;0
01/02/2017;77;77Faremoutiers;40000;-0.974506055
01/02/2017;77;77FaviÃ¨res;470000;0.609589041
01/02/2017;77;77FaÃ¿-lÃ¨s-Nemours;424000;6.12605042
01/02/2017;77;77Flagy;114450;-0.391223404
01/02/2017;77;77Fontaine-le-Port;755000;0.25
01/02/2017;77;77Fontainebleau;4497410;0.139109089
01/02/2017;77;77Fontenailles;786095;2.743309524
01/02/2017;77;77Fontenay-TrÃ©signy;2047390;0.460542545
01/02/2017;77;77Forges;140000;0
01/02/2017;77;77Fresnes-sur-Marne;204000;-0.284210526
01/02/2017;77;77Fromont;218000;0
01/02/2017;77;77FrÃ©toy;415200;0
01/02/2017;77;77Fublaines;597280;-0.246733592
01/02/2017;77;77FÃ©ricy;600000;1.608695652
01/02/2017;77;77FÃ©rolles-Attilly;782000;0
01/02/2017;77;77Germigny-l'Ã‰vÃªque;1834000;2.383763838
01/02/2017;77;77Giremoutiers;1060000;0
01/02/2017;77;77Gouaix;160000;-0.75
01/02/2017;77;77Grandpuits-Bailly-Carrois;592000;1.703196347
01/02/2017;77;77Gretz-Armainvilliers;891160;-0.450918053
01/02/2017;77;77Grez-sur-Loing;510578;1.127408333
01/02/2017;77;77Grisy-Suisnes;2377230;2.746619385
01/02/2017;77;77Guercheville;240000;0
01/02/2017;77;77Guermantes;1873000;4.364917507
01/02/2017;77;77Guignes;1349100;2.693735626
01/02/2017;77;77GuÃ©rard;1547500;5.046338986
01/02/2017;77;77HermÃ©;135000;0
01/02/2017;77;77HÃ©ricy;833000;-0.173200993
01/02/2017;77;77Ichy;90000;0
01/02/2017;77;77Isles-les-Meldeuses;784000;2.280334728
01/02/2017;77;77Iverny;1050800;-0.101649996
01/02/2017;77;77Jablines;1153800;2.846
01/02/2017;77;77Jaignes;230000;0
01/02/2017;77;77Jossigny;685000;0
01/02/2017;77;77Jouarre;1679000;3.13546798
01/02/2017;77;77Jouy-le-ChÃ¢tel;1762040;1.133220339
01/02/2017;77;77Jouy-sur-Morin;629000;0
01/02/2017;77;77Jutigny;606400;4.273043478
01/02/2017;77;77La Chapelle-Gauthier;193000;-0.456338028
01/02/2017;77;77La Chapelle-Rablais;226000;0
01/02/2017;77;77La Chapelle-la-Reine;301500;-0.69668008
01/02/2017;77;77La FertÃ©-Gaucher;613500;-0.492555831
01/02/2017;77;77La FertÃ©-sous-Jouarre;1865500;-0.515894641
01/02/2017;77;77La Grande-Paroisse;594690;-0.126932394
01/02/2017;77;77La Rochette;766000;-0.529902728
01/02/2017;77;77La Tombe;150000;0
01/02/2017;77;77Lagny-sur-Marne;5453025;-0.528737952
01/02/2017;77;77Le ChÃ¢telet-en-Brie;784498;-0.317827233
01/02/2017;77;77Le MÃ©e-sur-Seine;1213000;-0.558481129
01/02/2017;77;77Le Pin;295000;-0.824420067
01/02/2017;77;77Le Plessis-Feu-Aussoux;630000;-0.343134188
01/02/2017;77;77Le VaudouÃ©;240000;-0.547169811
01/02/2017;77;77Lescherolles;396000;3
01/02/2017;77;77Lesches;636000;0
01/02/2017;77;77Lieusaint;2380000;-0.456772315
01/02/2017;77;77Livry-sur-Seine;697296.8;0.056510303
01/02/2017;77;77Lizy-sur-Ourcq;670000;0
01/02/2017;77;77Lognes;909700;-0.553247391
01/02/2017;77;77Longperrier;945000;1.661971831
01/02/2017;77;77Lorrez-le-Bocage-PrÃ©aux;261000;-0.658823529
01/02/2017;77;77Lumigny-Nesles-Ormeaux;497000;0
01/02/2017;77;77Luzancy;96000;-0.76
01/02/2017;77;77LÃ©chelle;144000;0
01/02/2017;77;77LÃ©signy;4230635;1.681010773
01/02/2017;77;77Magny-le-Hongre;2486254;-0.508196125
01/02/2017;77;77Maincy;250000;-0.090909091
01/02/2017;77;77Maison-Rouge;135000;0
